Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm,shape2D_MeshSurfaceArea,shape2D_PixelSurface,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_Sphericity,shape2D_SphericalDisproportion,shape2D_MajorAxisLength,shape2D_MinorAxisLength,shape2D_Elongation,shape2D_Flatness,shape_VoxelVolume,shape_MeshVolume,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_Sphericity,shape_Compactness1,shape_Compactness2,shape_SphericalDisproportion,shape_Maximum3DDiameter,shape_Maximum2DDiameterSlice,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_MajorAxisLength,shape_MinorAxisLength,shape_LeastAxisLength,shape_Elongation,firstorder_Energy,firstorder_TotalEnergy,firstorder_Entropy,firstorder_Minimum,firstorder_10Percentile,firstorder_90Percentile,firstorder_Maximum,firstorder_Mean,firstorder_Median,firstorder_InterquartileRange,firstorder_Range,firstorder_MeanAbsoluteDeviation,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Variance,firstorder_StandardDeviation,firstorder_Skewness,firstorder_Kurtosis,firstorder_Uniformity,glcm_Autocorrelation,glcm_JointAverage,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_JointEnergy,glcm_JointEntropy,glcm_Idm,glcm_Idmn,glcm_Id,glcm_Idn,glcm_InverseVariance,glcm_MaximumProbability,glcm_SumSquares,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_SumAverage,glcm_SumEntropy,glcm_Imc1,glcm_Imc2,glrlm_ShortRunEmphasis,glrlm_LongRunEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_GrayLevelVariance,glrlm_RunVariance,glrlm_RunEntropy,glrlm_LowGrayLevelRunEmphasis,glrlm_HighGrayLevelRunEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glszm_SmallAreaEmphasis,glszm_LargeAreaEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_ZonePercentage,glszm_GrayLevelVariance,glszm_ZoneVariance,glszm_ZoneEntropy,glszm_LowGrayLevelZoneEmphasis,glszm_HighGrayLevelZoneEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,ngtdm_Coarseness,ngtdm_Contrast,ngtdm_Busyness,ngtdm_Complexity,ngtdm_Strength,gldm_SmallDependenceEmphasis,gldm_LargeDependenceEmphasis,gldm_GrayLevelNonUniformity,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_GrayLevelVariance,gldm_DependenceVariance,gldm_DependenceEntropy,gldm_LowGrayLevelEmphasis,gldm_HighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,Centroid_X,Centroid_Y
ytma10_010704_benign1_ccd.tif,5a13c881-0790-4f53-9903-27ad46d0f5ec,Annotation,,,Root object (Image),Polygon,221.16,126.35,35.25,28,141,141,56,0.3972,0.565,1.7699,18.5253,9.9986,0.5397,0.5397,141,141,56,0.3972,0.565,0.1898,12.8034,1.7699,20.5913,20.5913,18,10,18.5253,9.9986,9.9986,0.5397,3010492,3010492,1.6229,118,124,168,185,145.1489,144,26,67,14.0471,10.5789,146.1198,282.7934,16.8165,0.4128,2.3041,0.3754,5.3684,2.25,7.937,0.7652,1.6508,0.4271,0.5889,0.2071,2.8055,0.801,0.9753,0.8026,0.9202,0.3816,0.3907,0.5195,0.4028,1.0433,0.2649,4.5,2.3312,-0.1992,0,0.5405,9.3898,37.9322,0.3215,33.7458,0.286,0.8369,0.7245,3.6785,3.8899,0.267,7.0169,0.1314,4.3023,2.4952,49.8475,0.0841,649.5,3,0.3,3,0.3,0.0709,1.16,450.69,2.8464,0.2882,9,0.0182,0.896,155.6493,3221.5,0.0653,0.0333,2.2351,1.897,0.2966,0.066,32.1206,52.9291,19.227,0.1364,1,0.5672,4.3529,4.161,0.2725,6.078,0.0168,0.5173,8.7971,160.1631,442.3156,252.6986
ytma10_010704_benign1_ccd.tif,9fdc6156-b25f-4669-85f4-426c7b6df219,Annotation,,,Root object (Image),Polygon,444.52,159.93,35.25,29,141,141,58,0.4113,0.5267,1.8986,18.0853,10.3537,0.5725,0.5725,141,141,58,0.4113,0.5267,0.1801,11.5241,1.8986,20.6155,20.6155,16,13,18.0853,10.3537,10.3537,0.5725,1398374,1398374,1.8617,66,71,128,144,97.461,96,33,78,17.4212,14.2219,99.5869,418.901,20.4671,0.3204,2.0427,0.2959,5.7846,2.2937,13.7317,0.0652,2.5066,0.4126,0.7173,0.1619,3.0243,0.8181,0.9764,0.8208,0.927,0.3364,0.2866,0.7298,0.372,1.0476,0.2743,4.5874,2.5539,-0.3081,0,0.5365,12.1111,30.3333,0.2809,30.037,0.2781,0.766,0.9122,5.2932,3.9094,0.2467,8.2222,0.0888,5.5024,3.7919,71.7407,0.3444,556.7,4.2,0.42,1.8,0.18,0.0709,1.01,357.89,2.9219,0.1847,11.9,0.0266,4.8065,151.7535,3190.5,0.0811,0.0463,2.2348,1.664,0.3493,0.0799,35.7234,41.7234,17.7943,0.1262,1,0.8224,5.1997,4.5391,0.3088,6.6028,0.0141,0.8341,13.1058,181.0567,889.0319,319.8688
ytma10_010704_benign1_ccd.tif,3dc14f60-68e0-4b31-b7c6-799d40f5da5d,Annotation,,,Root object (Image),Polygon,233.72,233.95,35.25,30,141,141,60,0.4255,0.4922,2.0318,18.9506,9.7685,0.5155,0.5155,141,141,60,0.4255,0.4922,0.1712,10.4097,2.0318,21.2603,21.2603,16,14,18.9506,9.7685,9.7685,0.5155,1664938,1664938,1.5807,78,85,135,150,106.9362,105,32,72,16.8124,13.8967,108.6649,372.7264,19.3061,0.3685,1.8643,0.3539,3.3138,1.6984,9.3045,1.9941,2.126,0.4089,0.6774,0.2188,2.6377,0.8198,0.9767,0.8225,0.9277,0.333,0.3988,0.6337,0.3684,1.0439,0.2732,3.3968,2.1905,-0.258,0,0.547,13.2642,37.1887,0.3508,30.434,0.2871,0.7518,0.5836,6.1865,3.5074,0.3757,5.0094,0.1193,3.2837,8.9378,42.7736,0.3536,569.5,3.6,0.36,2,0.2,0.0709,0.64,370.69,2.9219,0.2368,7.4,0.0349,3.8649,439.2924,1419.9,0.0695,0.0352,3.3041,2.0389,0.4379,0.0783,36.0213,49.8936,21.3546,0.1515,1,0.674,5.0256,3.9309,0.5566,3.8936,0.0218,0.5243,26.4348,102.5319,467.4433,467.8972
ytma10_010704_benign1_ccd.tif,0d2195f4-7aa4-46e2-ab54-4befecabe6c4,Annotation,,,Root object (Image),Polygon,340.66,355.54,35,29,140,140,58,0.4143,0.523,1.9121,18.0833,10.1622,0.562,0.562,140,140,58,0.4143,0.523,0.1788,11.3612,1.9121,21.095,21.095,18,11,18.0833,10.1622,10.1622,0.562,1868673,1868673,1.7876,77,89,142,197,113.5214,110,30,120,17.1673,12.2973,115.5321,460.5495,21.4604,0.8643,3.9591,0.3291,4.0143,1.9122,16.0114,2.0549,2.0631,0.6327,0.5306,0.1832,3.0194,0.7865,0.9773,0.7959,0.9271,0.3305,0.3204,0.6739,0.4612,1.2585,0.4199,3.8245,2.3683,-0.1819,0,0.5592,11.1228,32.9649,0.2892,35.2982,0.3096,0.8143,0.9681,5.0902,3.7895,0.3025,7.0439,0.1088,5.1523,5.823,39.7544,0.2933,385.8571,4.5714,0.3265,2.1429,0.1531,0.1,0.9235,285.8571,3.5216,0.1789,10.3571,0.0277,3.5663,180.195,1281.0714,0.0689,0.0319,1.7219,3.9636,0.6528,0.0897,33.8714,46.0714,17.6286,0.1259,1,0.7904,5.6298,4.2461,0.4245,4.9929,0.0189,0.8037,18.5522,106.4214,681.3286,711.0786
ytma10_010704_benign1_ccd.tif,ad71836a-ac2e-4d67-9cb0-a4c83a8e2b20,Annotation,,,Root object (Image),Polygon,147.61,51.8,34.75,33,139,139,66,0.4748,0.401,2.4938,22.4227,8.0044,0.357,0.357,139,139,66,0.4748,0.401,0.1463,7.6006,2.4938,23.6008,23.6008,14,19,22.4227,8.0044,8.0044,0.357,3429253,3429253,2.015,102,120,188,208,155.2014,156,29,106,19.046,13.5066,157.0697,583.3983,24.1536,-0.1304,2.6153,0.2818,7.7724,2.6524,28.2081,-0.6095,3.3935,0.4447,0.7683,0.1365,3.2953,0.7927,0.9831,0.7944,0.9307,0.3977,0.2818,0.9596,0.4196,1.0557,0.2686,5.3048,2.82,-0.3269,0,0.52,7.6098,30.5935,0.2487,34.3496,0.2793,0.8849,1.1783,2.5014,3.9405,0.208,10.0325,0.0803,6.4235,2.0192,58.7317,0.3419,520.3333,2.1111,0.2346,1.6667,0.1852,0.0647,1.6543,281.8025,2.9477,0.2195,11.3333,0.03,4.9591,96.2607,4524.3333,0.0823,0.0343,1.1021,2.9177,0.6537,0.0772,29.1439,39.1727,21.7914,0.1568,1,1.0121,3.2731,4.488,0.2492,8.5252,0.0128,0.895,8.755,208.8561,295.2122,103.6007
ytma10_010704_benign1_ccd.tif,403f454c-b69f-4a81-aba2-8a1060c64567,Annotation,,,Root object (Image),Polygon,376.39,65.42,34.75,27,139,139,54,0.3885,0.599,1.6694,14.7233,12.0937,0.8214,0.8214,139,139,54,0.3885,0.599,0.1976,13.8772,1.6694,19.105,19.105,13,14,14.7233,12.0937,12.0937,0.8214,817895,817895,1.899,43,48,112,142,72.6691,63,38,99,20.7319,15.852,76.7081,603.3437,24.5631,0.8868,2.6753,0.3316,5.628,2.2724,21.0543,2.7723,2.5529,0.6951,0.572,0.2128,3.0888,0.7695,0.9749,0.782,0.9213,0.3341,0.4268,0.812,0.5,1.3031,0.4451,4.5447,2.4851,-0.2162,0,0.6482,9.623,30.541,0.2503,48.377,0.3965,0.8777,1.1721,4.4305,3.5617,0.2012,10.2213,0.0703,8.4108,3.0656,47.3115,0.3277,309.3889,5.1111,0.284,3.2222,0.179,0.1295,1.1111,249.7562,3.3083,0.1335,14.5556,0.0173,6.7655,89.0375,1276.3889,0.0668,0.043,1.6955,3.5489,0.5699,0.1098,33.5612,46.0935,18.5683,0.1336,1,1.0248,6.3563,3.9235,0.2873,7.0432,0.0138,1.5701,12.1738,136.3525,752.7806,130.8381
ytma10_010704_benign1_ccd.tif,0c753fcc-b11b-4e49-b9ee-0f002d908e70,Annotation,,,Root object (Image),Polygon,198.18,339.92,34.75,27,139,139,54,0.3885,0.599,1.6694,14.2484,12.5131,0.8782,0.8782,139,139,54,0.3885,0.599,0.1976,13.8772,1.6694,19.105,19.105,13,14,14.2484,12.5131,12.5131,0.8782,871956,871956,1.42,53,57,117,149,76.2446,69,28,96,17.072,11.7534,79.2027,459.8251,21.4435,1.2616,3.6865,0.4721,2.2012,1.3974,11.04,3.0602,1.5656,0.5711,0.4654,0.4077,2.1798,0.8193,0.9697,0.8299,0.9264,0.253,0.624,0.5342,0.3963,1.1753,0.4141,2.7947,1.7124,-0.1617,0,0.7031,17.8416,29.0396,0.2875,47.6535,0.4718,0.7266,0.8821,10.2655,2.9895,0.3526,6.1584,0.1244,5.4548,16.4574,26.4752,0.6825,348.5417,7.75,0.3229,10.5833,0.441,0.1727,0.6927,314.9983,2.7883,0.1765,8.9583,0.0884,7.003,340.0399,390.9167,0.0722,0.0426,4.7187,1.8799,0.4775,0.16,43.4317,65.6187,26.6403,0.1917,1,0.7363,9.0533,3.1328,0.7115,3.1511,0.0336,1.3949,41.6592,52.7338,396.3633,679.8381
ytma10_010704_benign1_ccd.tif,49e94564-7a46-46c2-8038-24225c29bdb0,Annotation,,,Root object (Image),Polygon,310.27,29.71,34.5,26,138,138,52,0.3768,0.6413,1.5593,14.0635,12.567,0.8936,0.8936,138,138,52,0.3768,0.6413,0.2076,15.3179,1.5593,18.3848,18.3848,13,13,14.0635,12.567,12.567,0.8936,840424,840424,1.6537,48,52,113,138,74,63,38,90,20.8551,15.8727,78.0386,614.029,24.7796,0.9938,2.7197,0.4208,6.0615,2.3945,15.9426,3.4142,2.06,0.748,0.4673,0.3249,2.6739,0.7809,0.9736,0.7956,0.9243,0.288,0.5553,0.702,0.4898,1.3239,0.5081,4.7889,2.1186,-0.1433,0,0.687,12.9123,28.0175,0.2458,50.2982,0.4412,0.8261,1.2029,7.0508,3.4223,0.1692,11.3421,0.0868,9.5721,3.1176,65.6316,0.4685,329.7273,6.3636,0.2893,5.1818,0.2355,0.1594,1.1178,290.3802,3.2935,0.1175,16.0455,0.0249,10.1764,82.0014,1384.0909,0.0596,0.0407,1.5265,3.9219,0.5212,0.1357,37.913,58.0725,20.6087,0.1493,1,0.9393,8.2184,3.4229,0.2165,7.5942,0.0137,2.2424,9.5786,166.4058,620.5363,59.413
ytma10_010704_benign1_ccd.tif,3debb00e-7cd0-4946-bd30-c1d61a622d49,Annotation,,,Root object (Image),Polygon,105.72,44.66,34.5,26,138,138,52,0.3768,0.6413,1.5593,14.4804,12.3275,0.8513,0.8513,138,138,52,0.3768,0.6413,0.2076,15.3179,1.5593,18.4391,18.4391,14,12,14.4804,12.3275,12.3275,0.8513,2869622,2869622,0.8526,123,132,158,167,143.8841,142,10,44,7.5953,5.3592,144.2025,91.7402,9.5781,0.4682,2.8371,0.6252,4.8484,2.1834,0.9113,0.4618,0.4946,0.1701,0.4882,0.5366,1.3869,0.915,0.983,0.915,0.9575,0.1701,0.7152,0.1662,0.1701,0.6579,0.1412,4.3668,1.2168,-0.2009,0,0.3818,35.541,28.8033,0.4722,9.6885,0.1588,0.442,0.3155,15.0691,3.6672,0.2017,6.5246,0.0743,3.0753,8.3725,161.4098,0.5192,1417.25,4.75,0.5938,2.5,0.3125,0.058,0.4844,1119.6875,2.4056,0.2396,7.375,0.1688,3.6724,345.3611,5994.25,0.0861,0.012,1.9346,0.7147,0.2127,0.0616,52.1739,86.2754,28.2029,0.2044,1,0.1926,4.983,3.1118,0.2222,5.1739,0.0153,0.4228,12.2589,237.1159,211.442,89.3116
ytma10_010704_benign1_ccd.tif,4757ae79-c9e7-4f67-ace5-a50456ee110e,Annotation,,,Root object (Image),Polygon,237.29,289.07,34.5,32,138,138,64,0.4638,0.4234,2.362,21.8084,8.1439,0.3734,0.3734,138,138,64,0.4638,0.4234,0.1521,8.2162,2.362,22.8035,22.8035,14,18,21.8084,8.1439,8.1439,0.3734,2486362,2486362,1.2349,105,115,149,160,133.5942,136,19,55,10.879,8.2991,134.2279,169.7049,13.0271,-0.3115,2.2596,0.4929,3.542,1.8256,3.0963,-0.1158,1.0254,0.1891,0.6886,0.3757,1.9456,0.9055,0.9811,0.9055,0.9527,0.1891,0.5714,0.3036,0.1891,0.6995,0.1533,3.6513,1.7565,-0.3568,0,0.3219,20.4533,28.7067,0.3828,12.1733,0.1623,0.5435,0.4846,6.9109,3.9636,0.4422,4.12,0.123,1.6675,8.0259,73.6,0.2515,1470.3333,2.3333,0.3889,1.3333,0.2222,0.0435,0.4722,941.3333,2.585,0.3287,5.1667,0.057,1.2209,526.6898,5337.5,0.091,0.0212,2.6706,0.5638,0.2289,0.0432,47.2464,68.0145,22.8696,0.1657,1,0.3273,3.7629,3.7368,0.4326,3.6884,0.0176,0.1809,19.3311,168.0217,474.5797,578.1304
ytma10_010704_benign1_ccd.tif,f166a5d5-14d9-4bc4-a8ea-f3e2fef835d4,Annotation,,,Root object (Image),Polygon,279.93,324.47,34.5,29,138,138,58,0.4203,0.5155,1.9398,17.83,10.0682,0.5647,0.5647,138,138,58,0.4203,0.5155,0.1763,11.0389,1.9398,20.5183,20.5183,15,14,17.83,10.0682,10.0682,0.5647,2049719,2049719,0.953,98,109,135,143,121.5435,120,11,45,6.9767,4.8715,121.873,80.2191,8.9565,0.139,2.8525,0.5611,5.3002,2.2764,1.014,0.4412,0.6696,0.1967,0.5459,0.4247,1.6356,0.9017,0.9803,0.9017,0.9508,0.1967,0.6087,0.2166,0.1967,0.7153,0.158,4.5528,1.4389,-0.2354,0,0.3489,23.5493,33.6479,0.4739,10.5775,0.149,0.5145,0.3059,8.438,3.763,0.2007,6.4507,0.0688,2.7344,5.2707,117.0704,0.5418,1727.3333,3,0.5,2,0.3333,0.0435,0.5833,1198.3333,2.2516,0.2824,6.8333,0.2084,3.5427,396.6111,8181.3333,0.0774,0.0153,2.3851,0.7814,0.2116,0.0541,48.1304,77.4348,22.5942,0.1637,1,0.2262,4.2638,3.5335,0.2122,5.5362,0.0146,0.3518,10.5676,245.4348,559.8696,648.9348
ytma10_010704_benign1_ccd.tif,0614ec02-6cfa-4862-8f61-48affa02b3b8,Annotation,,,Root object (Image),Polygon,413.04,328.38,34.25,27,137,137,54,0.3942,0.5904,1.6938,15.1426,11.6566,0.7698,0.7698,137,137,54,0.3942,0.5904,0.1948,13.4807,1.6938,19.2094,19.2094,12,15,15.1426,11.6566,11.6566,0.7698,1013203,1013203,1.7389,53,56,120,139,82.7226,78,35,86,20.0718,16.2548,85.9979,552.6092,23.5076,0.5971,2.2587,0.3338,3.3326,1.6963,14.8606,3.031,2.3294,0.5083,0.6418,0.2251,2.7659,0.7905,0.9714,0.7955,0.9157,0.3688,0.4194,0.7094,0.4339,1.147,0.32,3.3926,2.261,-0.2567,0,0.6096,10.9138,34.1034,0.294,40.7586,0.3514,0.8467,0.8315,5.3344,3.4406,0.3019,6.7414,0.1029,5.1555,8.7352,24.6379,0.3962,356.9375,6.375,0.3984,3.375,0.2109,0.1168,0.6523,283.6211,2.9835,0.1571,10.8125,0.0327,5.2063,268.4822,745.75,0.0885,0.0474,5.027,1.6524,0.4523,0.1059,34.2409,45.7299,19.1752,0.14,1,0.8692,6.5441,3.5692,0.5528,4.3066,0.0213,1.0123,28.6259,63.4599,826.0767,656.7628
ytma10_010704_benign1_ccd.tif,35ebaf44-5a54-4401-b554-a3573d5e266a,Annotation,,,Root object (Image),Polygon,445.39,347.52,33.75,27,135,135,54,0.4,0.5818,1.7189,16.2405,10.6722,0.6571,0.6571,135,135,54,0.4,0.5818,0.1919,13.09,1.7189,19.4165,19.4165,11,16,16.2405,10.6722,10.6722,0.6571,933618,933618,2.2151,42,45,129,151,77.3778,67,49,109,25.894,20.1421,83.1606,928.3684,30.4691,0.7468,2.3442,0.2447,6.8126,2.4095,59.6626,6.9558,4.7799,0.7516,0.7283,0.1263,3.5828,0.7379,0.9805,0.7505,0.9231,0.3963,0.2758,1.3829,0.5621,1.3368,0.4356,4.8189,2.9184,-0.2961,0,0.6437,6.9385,27.6615,0.2128,50.8462,0.3911,0.963,1.6175,2.6249,3.6838,0.2036,11.6615,0.0658,9.4669,2.8168,42.0615,0.227,275.6429,3.4286,0.2449,2.1429,0.1531,0.1037,1.8367,182.6582,3.4677,0.1462,16.7143,0.0149,4.9589,99.5076,1276.2857,0.0925,0.0435,1.1408,5.1998,1.202,0.0969,27.4,33.0296,21.2074,0.1571,1,1.6459,4.8551,4.1272,0.3208,8.4444,0.014,1.4546,13.3355,115.5407,890.7815,695.0407
ytma10_010704_benign1_ccd.tif,7ad0d1e7-105b-49bb-af54-57c71841d361,Annotation,,,Root object (Image),Polygon,373.16,124.04,33.5,27,134,134,54,0.403,0.5775,1.7317,14.4017,11.959,0.8304,0.8304,134,134,54,0.403,0.5775,0.1905,12.8968,1.7317,19.105,19.105,13,14,14.4017,11.959,11.959,0.8304,2059265,2059265,1.5806,88,100,143,155,123.0075,125,20,67,12.2602,8.8366,123.9663,236.8134,15.3887,-0.1965,2.5573,0.3797,6.1568,2.411,6.8905,-0.7753,1.6802,0.3051,0.6927,0.2295,2.5703,0.8525,0.9822,0.8531,0.941,0.2892,0.3432,0.4963,0.2966,0.9037,0.2171,4.822,2.2449,-0.3106,0,0.4,12.9011,28.4505,0.3126,17.6593,0.1941,0.6791,0.7487,4.2278,4.0326,0.2434,7.4176,0.081,3.8354,2.8814,84.3077,0.4588,653.5556,3.4444,0.3827,2.3333,0.2593,0.0672,1.2099,431.8765,2.281,0.2137,10.8889,0.0296,7.3144,119.5625,4583.5556,0.0792,0.0259,1.4439,1.5907,0.3642,0.0678,39.8358,50.8806,19.2239,0.1435,1,0.5322,4.0147,4.192,0.2452,6.597,0.0112,0.7429,9.5158,249.9104,746.3134,248.0821
ytma10_010704_benign1_ccd.tif,c3469efd-8fd1-4c67-95bc-271532aaa73b,Annotation,,,Root object (Image),Polygon,210.93,193.23,33.25,26,133,133,52,0.391,0.6181,1.6179,13.4351,12.7233,0.947,0.947,133,133,52,0.391,0.6181,0.2001,14.2281,1.6179,18.3848,18.3848,13,13,13.4351,12.7233,12.7233,0.947,763205,763205,1.4419,52,55,104,128,72.985,63,29,76,16.8694,12.481,75.7521,411.5787,20.2874,1.1033,3.2099,0.443,2.2793,1.4211,9.8535,2.6618,1.489,0.4499,0.5359,0.3633,2.2363,0.8313,0.9755,0.8365,0.9318,0.2841,0.5778,0.4847,0.3561,1.0845,0.3231,2.8422,1.7931,-0.1847,0,0.6523,17.0851,29.8298,0.3173,38.0851,0.4052,0.7068,0.7632,9.0774,3.0412,0.3582,5.6596,0.1189,4.7942,15.143,27.7021,0.5822,475.4,5.6667,0.3778,5,0.3333,0.1128,0.6667,396.7822,2.5736,0.1759,9.6667,0.0518,7.1027,438.5222,634.8,0.0838,0.0314,3.6073,1.7322,0.5621,0.1151,41.9023,58.9248,23.3308,0.1754,1,0.6369,7.7721,3.231,0.6809,3.0827,0.0254,1.0199,38.7895,56.4962,421.8684,386.4549
ytma10_010704_benign1_ccd.tif,ffe1d092-ddca-4fe6-b666-ba0a5ada6789,Annotation,,,Root object (Image),Polygon,313.07,327.58,33.25,27,133,133,54,0.406,0.5732,1.7447,14.3389,11.9996,0.8369,0.8369,133,133,54,0.406,0.5732,0.1891,12.705,1.7447,19.105,19.105,13,14,14.3389,11.9996,11.9996,0.8369,2940895,2940895,1.2913,123,129,171,199,147.6917,145,24,76,13.7136,9.8096,148.701,299.1456,17.2958,0.9407,3.4046,0.478,5.9251,2.379,5.8462,1.7481,1.2883,0.227,0.7004,0.3802,2.0147,0.8865,0.9866,0.8865,0.9546,0.227,0.5846,0.3788,0.227,0.7727,0.1755,4.758,1.7877,-0.3296,0,0.3976,23.9722,25.8611,0.3592,13.2778,0.1844,0.5414,0.5693,10.3233,3.9302,0.1759,8.2083,0.0681,3.9592,5.2454,128.1389,0.6267,1033.875,2.5,0.3125,3.5,0.4375,0.0602,1,757.4844,2.5,0.2214,10,0.1685,6.4006,234.0825,5070.875,0.095,0.016,1.2386,1.3978,0.4506,0.0707,46.2331,63.5714,21.3609,0.1606,1,0.4273,4.9066,3.6495,0.2004,6.3985,0.0153,0.6533,10.2609,239.1203,626.1466,655.1617
ytma10_010704_benign1_ccd.tif,9b8a9388-ee69-43b1-9a19-77fda23903d2,Annotation,,,Root object (Image),Polygon,143.28,307.94,33,28,132,132,56,0.4242,0.5289,1.8906,15.6359,11.1273,0.7117,0.7117,132,132,56,0.4242,0.5289,0.1777,11.2211,1.8906,20,20,16,12,15.6359,11.1273,11.1273,0.7117,2651373,2651373,1.4173,107,120,160,175,140.9621,141,18,68,11.5099,8.1396,141.7256,215.8395,14.6915,-0.168,2.6774,0.4314,4.603,2.0803,5.0328,-0.0052,1.3625,0.2603,0.6792,0.2869,2.3409,0.8751,0.9848,0.8756,0.95,0.244,0.4859,0.4057,0.2516,0.8385,0.197,4.1605,2.057,-0.3175,0,0.3311,16.0506,29.557,0.3741,12.8481,0.1626,0.5985,0.53,4.8832,4.0837,0.2987,5.7215,0.0836,2.2345,5.0972,72.0759,0.2026,1397.6,1.4,0.28,1,0.2,0.0379,1.04,700.64,2.3219,0.3069,7.8,0.0133,3.2187,384.1514,6073.2,0.0841,0.0169,1.4639,1.5007,0.4527,0.0462,43.1667,56.9394,19.8182,0.1501,1,0.4208,4.0094,4.0254,0.3197,4.9848,0.0112,0.3424,14.4026,192.3485,286.5682,615.8788
ytma10_010704_benign1_ccd.tif,60fb28f9-7683-4118-939d-27133845419f,Annotation,,,Root object (Image),Polygon,20.73,110.36,32.75,26,131,131,52,0.3969,0.6088,1.6426,14.7075,11.4584,0.7791,0.7791,131,131,52,0.3969,0.6088,0.1971,13.8034,1.6426,18.6011,18.6011,15,11,14.7075,11.4584,11.4584,0.7791,753870,753870,1.8938,45,49,104,164,72.4733,66,34,119,18.4953,14.0532,75.86,502.3562,22.4133,1.0783,4.1503,0.3237,5.6826,2.2902,17.2803,1.9877,2.3305,0.5804,0.6012,0.1836,3.0898,0.775,0.9849,0.7806,0.9345,0.392,0.3739,0.7277,0.4717,1.2046,0.3579,4.5804,2.533,-0.2252,0,0.6065,9.4464,29.5714,0.264,38.5536,0.3442,0.855,1.1582,3.9742,3.8173,0.2228,9.3214,0.089,7.1991,2.7504,52.1786,0.4886,381,3.6154,0.2781,3.4615,0.2663,0.0992,1.5621,279.4556,3.027,0.1504,15.7692,0.0248,10.726,100.6755,1828.2308,0.0801,0.0231,0.8898,5.5678,1.1744,0.1091,30.5725,42.4046,17.9771,0.1372,1,0.904,5.1124,4.1342,0.2781,6.9084,0.0149,1.5987,10.2312,137.1832,41.4542,220.7214
ytma10_010704_benign1_ccd.tif,2f76a5b8-2695-4f83-8cb8-d78dc8b33b1b,Annotation,,,Root object (Image),Polygon,4.618,318.25,32.25,26,129,129,52,0.4031,0.5995,1.668,12.8841,12.8406,0.9966,0.9966,129,129,52,0.4031,0.5995,0.1941,13.3851,1.668,18.3848,18.3848,13,13,12.8841,12.8406,12.8406,0.9966,696490,696490,2.0318,37,41,113,152,67.7054,54,38,115,23.5498,17.4733,73.4789,815.1225,28.5504,1.09,3.102,0.2833,4.5198,1.9593,44.9534,6.7256,3.7312,1.0066,0.5751,0.1707,3.2882,0.7396,0.975,0.7596,0.921,0.3132,0.3282,1.1845,0.6013,1.4878,0.645,3.9185,2.6131,-0.2189,0,0.6747,8.9231,26.6068,0.2274,51.0513,0.4363,0.907,1.603,4.0605,3.531,0.2566,9.9487,0.0838,8.6398,5.9555,31.8803,0.5312,192.8636,6,0.2727,6.2727,0.2851,0.1705,1.1983,158.4814,3.4817,0.1234,15.0909,0.0382,9.3146,122.7362,519.1818,0.0703,0.0514,1.5665,7.0159,1.1272,0.1506,32.2093,36.5504,17.031,0.132,1,1.5158,6.8983,4.1183,0.4714,6.2946,0.022,2.1446,23.3146,80.4031,9.2364,636.5
